timeStamps,bufferSizes,bufferingStates,bufferingEvents,newBitrates,oldBitrates,resolutions,streamBandwidths,estimatedBandwidths
2024-09-18 02:40:17,1.0,1,473.40300035476685,4596000,6096000,1920p,4.4,8.9
2024-09-18 02:40:25,0.4,1,480.2730002403259,6096000,4596000,1920p,5.9,8.7
2024-09-18 02:40:30,0.1,1,485.0240001678467,6096000,4596000,1920p,5.9,7.9
2024-09-18 02:40:33,0.9,1,486.4450001716614,6096000,4596000,1920p,5.9,8.3
2024-09-18 02:40:35,1.0,1,487.6250002384186,6096000,4596000,1920p,5.9,8.7
2024-09-18 02:40:36,0.7,0,487.6250002384186,6096000,4596000,1920p,5.9,8.8
2024-09-18 02:40:41,0.7,1,492.6470003128052,6096000,4596000,1920p,5.9,8.7
2024-09-18 02:40:45,1.0,1,495.06100034713745,6096000,4596000,1920p,5.9,9.6
2024-09-18 02:40:46,1.0,0,495.06100034713745,6096000,4596000,1920p,5.9,9.6
2024-09-18 02:40:51,0.6,1,499.7240002155304,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:40:55,1.0,1,501.8990001678467,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:40:56,0.8,0,501.8990001678467,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:41:01,0.7,1,506.83300018310547,6096000,4596000,1920p,5.9,8.7
2024-09-18 02:41:05,1.0,1,509.26300024986267,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:41:06,1.0,0,509.26300024986267,6096000,4596000,1920p,5.9,9
2024-09-18 02:41:12,0.9,1,514.5880000591278,6096000,4596000,1920p,5.9,6.8
2024-09-18 02:41:19,0.1,1,521.4760000705719,6096000,4596000,1920p,5.9,8.2
2024-09-18 02:41:22,1.0,1,523.4760000705719,6096000,4596000,1920p,5.9,8.5
2024-09-18 02:41:28,0.4,1,528.4539999961853,6096000,4596000,1920p,5.9,8.5
2024-09-18 02:41:30,1.0,1,529.4869999885559,6096000,4596000,1920p,5.9,9.5
2024-09-18 02:41:31,1.0,0,529.4869999885559,6096000,4596000,1920p,5.9,9.6
2024-09-18 02:41:32,1.0,0,529.4869999885559,6096000,4596000,1920p,5.9,9.8
2024-09-18 02:41:33,1.0,0,529.4869999885559,6096000,4596000,1920p,5.9,9.8
2024-09-18 02:41:35,1.0,1,530.2750000953674,6096000,4596000,1920p,5.9,9.8
2024-09-18 02:41:36,1.0,0,530.2750000953674,6096000,4596000,1920p,5.9,9.5
2024-09-18 02:41:37,1.0,0,530.3330001831055,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:41:38,1.0,0,530.3330001831055,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:41:43,0.8,1,534.9530003070831,6096000,4596000,1920p,5.9,9.1
2024-09-18 02:41:45,1.0,1,535.565000295639,6096000,4596000,1920p,5.9,1
2024-09-18 02:41:46,1.0,0,535.565000295639,6096000,4596000,1920p,5.9,1
2024-09-18 02:41:48,1.0,1,536.5430002212524,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:41:49,0.8,0,536.5430002212524,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:41:51,1.0,1,537.2240002155304,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:41:52,0.5,0,537.2240002155304,6096000,4596000,1920p,5.9,9.2
2024-09-18 02:41:57,1.0,1,541.8190002441406,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:42:00,1.0,1,543.8990004062653,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:42:01,1.0,0,543.8990004062653,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:42:03,1.0,1,544.2250003814697,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:42:04,1.0,0,544.2250003814697,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:42:10,1.0,1,549.735000371933,6096000,4596000,1920p,5.9,7.8
2024-09-18 02:42:17,1.0,1,556.5910003185272,6096000,4596000,1920p,5.9,8.6
2024-09-18 02:42:19,1.0,1,557.5100004673004,6096000,4596000,1920p,5.9,9.5
2024-09-18 02:42:20,1.0,0,557.5100004673004,6096000,4596000,1920p,5.9,9.5
2024-09-18 02:42:21,0.7,0,557.5100004673004,6096000,4596000,1920p,5.9,9.3
2024-09-18 02:42:23,1.0,1,557.8990004062653,6096000,4596000,1920p,5.9,9.5
2024-09-18 02:42:24,0.4,0,557.8990004062653,6096000,4596000,1920p,5.9,9.1
2024-09-18 02:42:26,1.0,1,558.5220003128052,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:42:31,1.0,1,563.3400001525879,6096000,4596000,1920p,5.9,8.3
2024-09-18 02:42:39,0.2,1,570.7270002365112,6096000,4596000,1920p,5.9,8.4
2024-09-18 02:42:42,1.0,1,572.7410004138947,6096000,4596000,1920p,5.9,8.5
2024-09-18 02:42:47,1.0,1,577.4920003414154,6096000,4596000,1920p,5.9,8.5
2024-09-18 02:42:50,1.0,1,578.7890002727509,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:42:51,1.0,0,578.7890002727509,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:42:52,0.4,0,578.8030004501343,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:42:53,1.0,1,579.3480002880096,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:43:00,1.0,1,584.6690003871918,6096000,4596000,1920p,5.9,9.1
2024-09-18 02:43:03,1.0,1,586.7920002937317,6096000,4596000,1920p,5.9,9.2
2024-09-18 02:43:04,0.8,0,586.7920002937317,6096000,4596000,1920p,5.9,9.2
2024-09-18 02:43:09,1.0,1,591.3950002193451,6096000,4596000,1920p,5.9,8.6
2024-09-18 02:43:13,1.0,1,593.5590002536774,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:43:14,1.0,0,593.5590002536774,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:43:15,1.0,0,593.5850002765656,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:43:16,1.0,0,593.5850002765656,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:43:17,1.0,0,593.5850002765656,6096000,4596000,1920p,5.9,8.8
2024-09-18 02:43:18,0.8,0,593.5850002765656,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:43:19,1.0,0,593.5850002765656,6096000,4596000,1920p,5.9,9.8
2024-09-18 02:43:20,0.7,0,593.5850002765656,6096000,4596000,1920p,5.9,9.8
2024-09-18 02:43:25,1.0,1,597.9750003814697,6096000,4596000,1920p,5.9,9.5
2024-09-18 02:43:28,1.0,1,600.1350004673004,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:43:29,0.9,0,600.1350004673004,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:43:31,1.0,1,600.7920002937317,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:43:32,0.7,0,600.7920002937317,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:43:37,1.0,1,605.3720004558563,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:43:40,1.0,1,606.5970003604889,6096000,4596000,1920p,5.9,9.6
2024-09-18 02:43:41,1.0,0,606.5970003604889,6096000,4596000,1920p,5.9,9.6
2024-09-18 02:43:42,1.0,0,606.5970003604889,6096000,4596000,1920p,5.9,1
2024-09-18 02:43:43,1.0,0,606.5970003604889,6096000,4596000,1920p,5.9,1
2024-09-18 02:43:44,1.0,1,606.6730003356934,6096000,4596000,1920p,5.9,1
2024-09-18 02:43:45,0.9,0,606.6730003356934,6096000,4596000,1920p,5.9,1
2024-09-18 02:43:48,1.0,1,607.8330001831055,6096000,4596000,1920p,5.9,1
2024-09-18 02:43:49,0.6,0,607.8330001831055,6096000,4596000,1920p,5.9,1
2024-09-18 02:43:54,1.0,1,612.6380000114441,6096000,4596000,1920p,5.9,9.6
2024-09-18 02:43:56,1.0,1,614.2929999828339,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:43:58,1.0,0,614.2929999828339,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:43:59,1.0,1,614.9630000591278,6096000,4596000,1920p,5.9,9.7
2024-09-18 02:44:00,0.8,0,614.9630000591278,6096000,4596000,1920p,5.9,9.7
2024-09-18 02:44:05,1.0,1,618.7369999885559,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:44:08,1.0,1,621.2060000896454,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:44:09,1.0,0,621.2060000896454,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:44:11,1.0,1,622.0500001907349,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:44:12,1.0,0,622.0500001907349,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:44:18,1.0,1,626.7590003013611,6096000,4596000,1920p,5.9,9.2
2024-09-18 02:44:19,1.0,1,627.4850001335144,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:21,1.0,0,627.4850001335144,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:23,1.0,1,628.3670001029968,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:44:24,0.8,0,628.3670001029968,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:44:26,1.0,1,629.212000131607,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:27,0.7,0,629.212000131607,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:29,1.0,1,631.4500002861023,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:33,1.0,1,633.8670001029968,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:34,0.8,0,633.8670001029968,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:36,1.0,1,634.8170001506805,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:37,0.6,0,634.8170001506805,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:39,1.0,1,635.8200001716614,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:43,1.0,1,638.6420001983643,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:47,1.0,1,641.7269999980927,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:48,1.0,0,641.7269999980927,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:50,1.0,1,642.5550000667572,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:51,1.0,0,642.5550000667572,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:53,1.0,1,643.1080000400543,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:54,0.9,0,643.1080000400543,6096000,4596000,1920p,5.9,1
2024-09-18 02:44:59,1.0,1,648.0270001888275,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:45:03,1.0,1,649.9430000782013,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:45:04,1.0,0,649.9430000782013,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:45:09,1.0,1,654.3759999275208,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:45:12,1.0,1,656.7450001239777,6096000,4596000,1920p,5.9,9.7
2024-09-18 02:45:13,1.0,0,656.7450001239777,6096000,4596000,1920p,5.9,9.7
2024-09-18 02:45:15,1.0,1,657.5960001945496,6096000,4596000,1920p,5.9,9.8
2024-09-18 02:45:16,1.0,0,657.5960001945496,6096000,4596000,1920p,5.9,9.8
2024-09-18 02:45:23,1.0,1,663.4820001125336,6096000,4596000,1920p,5.9,9.5
2024-09-18 02:45:25,1.0,1,664.3710000514984,6096000,4596000,1920p,5.9,1
2024-09-18 02:45:26,1.0,0,664.3710000514984,6096000,4596000,1920p,5.9,1
2024-09-18 02:45:30,1.0,1,667.7079999446869,6096000,4596000,1920p,5.9,1
2024-09-18 02:45:33,1.0,1,669.7239999771118,6096000,4596000,1920p,5.9,1
2024-09-18 02:45:34,1.0,0,669.7239999771118,6096000,4596000,1920p,5.9,1
2024-09-18 02:45:36,1.0,1,670.4939999580383,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:45:37,1.0,0,670.4939999580383,6096000,4596000,1920p,5.9,9.9
2024-09-18 02:45:39,1.0,1,671.5160000324249,6096000,4596000,1920p,5.9,9.6
2024-09-18 02:45:40,0.8,0,671.5160000324249,6096000,4596000,1920p,5.9,9.6
2024-09-18 02:45:44,1.0,1,674.6230001449585,6096000,4596000,1920p,5.9,5.7
2024-09-18 02:45:47,1.0,1,676.8010001182556,6096000,4596000,1920p,5.9,7.1
2024-09-18 02:45:48,1.0,0,676.8010001182556,6096000,4596000,1920p,5.9,7.1
2024-09-18 02:45:50,1.0,1,677.7630002498627,6096000,4596000,1920p,5.9,8
2024-09-18 02:45:51,0.8,0,677.7630002498627,6096000,4596000,1920p,5.9,8
2024-09-18 02:45:53,1.0,1,678.2510004043579,6096000,4596000,1920p,5.9,8.3
2024-09-18 02:45:54,1.0,0,678.2510004043579,6096000,4596000,1920p,5.9,8.5
2024-09-18 02:45:55,1.0,0,678.2510004043579,6096000,4596000,1920p,5.9,8.5
2024-09-18 02:45:56,0.5,0,678.2510004043579,6096000,4596000,1920p,5.9,8.5
2024-09-18 02:46:02,1.0,1,683.5470004081726,6096000,4596000,1920p,5.9,8.8
2024-09-18 02:46:10,0.2,1,691.6190004348755,6096000,4596000,1920p,5.9,7.1
2024-09-18 02:46:16,1.0,1,697.5750002861023,6096000,4596000,1920p,5.9,9.2
2024-09-18 02:46:19,1.0,1,699.9650003910065,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:46:20,0.9,0,699.9650003910065,6096000,4596000,1920p,5.9,9.4
2024-09-18 02:46:28,1.0,1,707.2850005626678,6096000,4596000,1920p,5.9,4.3
2024-09-18 02:46:34,0.1,1,713.333000421524,3096000,6096000,1280p,3,5.4
2024-09-18 02:46:40,0.9,1,718.9230005741119,4596000,3096000,1920p,4.4,5.9
2024-09-18 02:46:42,1.0,1,719.5480005741119,4596000,3096000,1920p,4.4,6.8
2024-09-18 02:46:43,0.9,0,719.5480005741119,4596000,3096000,1920p,4.4,6.8
2024-09-18 02:46:45,1.0,1,720.5620005130768,4596000,3096000,1920p,4.4,6.7
2024-09-18 02:46:46,0.7,0,720.5620005130768,6096000,4596000,1920p,5.9,6.6
2024-09-18 02:46:48,1.0,1,720.9500005245209,6096000,4596000,1920p,5.9,7
2024-09-18 02:46:49,0.4,0,720.9500005245209,6096000,4596000,1920p,5.9,6.9
2024-09-18 02:46:54,1.0,1,726.2700006961823,6096000,4596000,1920p,5.9,6.9
2024-09-18 02:46:57,1.0,1,728.35600066185,6096000,4596000,1920p,5.9,6.6
2024-09-18 02:46:58,1.0,0,728.35600066185,6096000,4596000,1920p,5.9,6.6
2024-09-18 02:47:04,1.0,1,733.1720006465912,6096000,4596000,1920p,5.9,7.3
2024-09-18 02:47:13,0.0,1,742.0840005874634,3096000,6096000,1280p,3,5
2024-09-18 02:47:18,0.9,1,747.4930005073547,3096000,6096000,1280p,3,4.6
2024-09-18 02:47:21,1.0,1,749.3720006942749,3096000,6096000,1280p,3,5.1
2024-09-18 02:47:22,0.7,0,749.3720006942749,3096000,6096000,1280p,3,5.1
2024-09-18 02:47:27,1.0,1,753.5350008010864,3096000,6096000,1280p,3,4.8
2024-09-18 02:47:30,1.0,1,755.4090006351471,4596000,3096000,1920p,4.4,5
2024-09-18 02:47:31,1.0,0,755.4090006351471,4596000,3096000,1920p,4.4,4.9
2024-09-18 02:47:37,1.0,1,761.1020007133484,4596000,3096000,1920p,4.4,6.3
2024-09-18 02:47:41,1.0,1,763.0040006637573,4596000,3096000,1920p,4.4,6.5
2024-09-18 02:47:42,1.0,0,763.0040006637573,4596000,3096000,1920p,4.4,6.5
2024-09-18 02:47:44,1.0,1,763.7000007629395,4596000,3096000,1920p,4.4,6.7
2024-09-18 02:47:45,0.9,0,763.7000007629395,6096000,4596000,1920p,5.9,6.7
2024-09-18 02:47:50,1.0,1,768.2060008049011,6096000,4596000,1920p,5.9,6.7
2024-09-18 02:47:53,1.0,1,770.613000869751,6096000,4596000,1920p,5.9,7.2
2024-09-18 02:47:54,1.0,0,770.613000869751,6096000,4596000,1920p,5.9,7.1
2024-09-18 02:47:55,1.0,0,770.613000869751,6096000,4596000,1920p,5.9,7.6
2024-09-18 02:47:56,0.9,0,770.613000869751,6096000,4596000,1920p,5.9,7.6
2024-09-18 02:48:02,1.0,1,775.8090009689331,6096000,4596000,1920p,5.9,6.6
2024-09-18 02:48:10,0.1,1,783.414000749588,6096000,4596000,1920p,5.9,7.6
2024-09-18 02:48:11,0.9,1,783.7870008945465,6096000,4596000,1920p,5.9,8.2
2024-09-18 02:48:13,1.0,1,784.631000995636,6096000,4596000,1920p,5.9,8.1
2024-09-18 02:48:14,0.8,0,784.631000995636,6096000,4596000,1920p,5.9,8.1
2024-09-18 02:48:20,1.0,1,789.5740008354187,6096000,4596000,1920p,5.9,8
2024-09-18 02:48:23,1.0,1,791.9190008640289,6096000,4596000,1920p,5.9,7.9
2024-09-18 02:48:24,1.0,0,791.9190008640289,6096000,4596000,1920p,5.9,7.9
2024-09-18 02:48:31,1.0,1,797.7130007743835,6096000,4596000,1920p,5.9,7.2
2024-09-18 02:48:39,1.0,1,805.4670009613037,6096000,4596000,1920p,5.9,7.2
2024-09-18 02:48:40,1.0,0,805.4670009613037,6096000,4596000,1920p,5.9,7.2
2024-09-18 02:48:55,0.2,1,819.8790009021759,3096000,6096000,1280p,3,4.1
2024-09-18 02:48:56,1.0,1,820.3600010871887,3096000,6096000,1280p,3,4.9
2024-09-18 02:49:01,1.0,1,824.0360009670258,3096000,6096000,1280p,3,5.4
2024-09-18 02:49:04,1.0,1,825.9800009727478,4596000,3096000,1920p,4.4,5.5
2024-09-18 02:49:05,1.0,0,825.9800009727478,4596000,3096000,1920p,4.4,5.5
2024-09-18 02:49:11,1.0,1,831.2570009231567,6096000,4596000,1920p,5.9,6.4
2024-09-18 02:49:19,1.0,1,839.4590010643005,6096000,4596000,1920p,5.9,6.3
2024-09-18 02:49:22,1.0,1,840.9360010623932,6096000,4596000,1920p,5.9,6.7
2024-09-18 02:49:23,1.0,0,840.9360010623932,6096000,4596000,1920p,5.9,6.7
2024-09-18 02:49:24,0.7,0,840.9360010623932,6096000,4596000,1920p,5.9,6.1
2024-09-18 02:49:25,1.0,0,840.9380009174347,6096000,4596000,1920p,5.9,5.6
2024-09-18 02:49:26,0.6,0,840.9380009174347,4596000,6096000,1920p,4.4,5.6
2024-09-18 02:49:33,1.0,1,847.6760008335114,4596000,6096000,1920p,4.4,4.4
2024-09-18 02:49:40,0.1,1,854.9460008144379,3096000,4596000,1280p,3,4
2024-09-18 02:49:42,1.0,1,855.4790008068085,3096000,4596000,1280p,3,4.6
2024-09-18 02:49:49,1.0,1,862.4830009937286,2096000,3096000,960p,2,2.1
2024-09-18 02:49:53,0.2,1,866.1880009174347,2096000,3096000,960p,2,5.8
2024-09-18 02:49:56,1.0,1,867.950001001358,2096000,3096000,960p,2,5.5
2024-09-18 02:49:58,1.0,1,868.4530010223389,2096000,3096000,960p,2,5
2024-09-18 02:49:59,1.0,0,868.4530010223389,2096000,3096000,960p,2,5
2024-09-18 02:50:00,1.0,1,868.6790010929108,4596000,2096000,1920p,4.4,4.8
2024-09-18 02:50:01,0.8,0,868.6790010929108,4596000,2096000,1920p,4.4,4.8
2024-09-18 02:50:08,1.0,1,875.0020010471344,4596000,2096000,1920p,4.4,6.6
2024-09-18 02:50:11,1.0,1,877.2240011692047,4596000,2096000,1920p,4.4,6.6
2024-09-18 02:50:12,1.0,0,877.2240011692047,4596000,2096000,1920p,4.4,6.6
2024-09-18 02:50:18,1.0,1,882.3780012130737,4596000,2096000,1920p,4.4,6
2024-09-18 02:50:27,0.1,1,891.1540012359619,3096000,4596000,1280p,3,4.5
2024-09-18 02:50:29,0.9,1,891.7120013237,3096000,4596000,1280p,3,5.1
2024-09-18 02:50:33,1.0,1,895.0570013523102,4596000,3096000,1920p,4.4,6.7
2024-09-18 02:50:36,1.0,1,896.9590015411377,4596000,3096000,1920p,4.4,6.7
2024-09-18 02:50:37,1.0,0,896.9590015411377,4596000,3096000,1920p,4.4,6.7
2024-09-18 02:50:39,1.0,1,897.4430015087128,4596000,3096000,1920p,4.4,5.9
2024-09-18 02:50:40,0.8,0,897.4430015087128,4596000,3096000,1920p,4.4,6
2024-09-18 02:50:41,1.0,1,898.0970015525818,4596000,3096000,1920p,4.4,6.3
2024-09-18 02:50:43,0.5,0,898.0970015525818,4596000,3096000,1920p,4.4,6.3
2024-09-18 02:50:44,1.0,1,898.7380015850067,4596000,3096000,1920p,4.4,6.6
2024-09-18 02:50:49,1.0,1,902.1030015945435,6096000,4596000,1920p,5.9,7.1
2024-09-18 02:50:57,1.0,1,910.7340016365051,461000,6096000,480p,4.5,6.8
2024-09-18 02:50:58,1.0,0,910.7340016365051,461000,6096000,480p,4.5,6.8
2024-09-18 02:50:59,1.0,0,910.7340016365051,461000,6096000,480p,4.5,6.3
2024-09-18 02:51:00,1.0,0,910.7340016365051,461000,6096000,480p,4.5,6.3
2024-09-18 02:51:01,1.0,0,910.7340016365051,6096000,461000,1920p,5.9,5.6
2024-09-18 02:51:03,0.8,0,910.7340016365051,6096000,461000,1920p,5.9,5.6
2024-09-18 02:51:08,1.0,1,916.3160016536713,6096000,461000,1920p,5.9,8.4
2024-09-18 02:51:12,1.0,1,918.391001701355,6096000,461000,1920p,5.9,8.6
2024-09-18 02:51:13,1.0,0,918.391001701355,6096000,461000,1920p,5.9,8.6
2024-09-18 02:51:15,1.0,1,919.1150016784668,6096000,461000,1920p,5.9,8.5
2024-09-18 02:51:16,1.0,0,919.1150016784668,6096000,461000,1920p,5.9,8.5
2024-09-18 02:51:18,1.0,1,919.8000016212463,6096000,461000,1920p,5.9,9.1
2024-09-18 02:51:19,0.8,0,919.8000016212463,6096000,461000,1920p,5.9,8.6
2024-09-18 02:51:20,1.0,1,920.0330016613007,6096000,461000,1920p,5.9,9
2024-09-18 02:51:21,0.6,0,920.0330016613007,6096000,461000,1920p,5.9,9
2024-09-18 02:51:24,1.0,1,923.3870015144348,6096000,461000,1920p,5.9,9.3
2024-09-18 02:51:28,1.0,1,925.8430016040802,6096000,461000,1920p,5.9,9.6
2024-09-18 02:51:29,0.9,0,925.8430016040802,6096000,461000,1920p,5.9,9.6
2024-09-18 02:51:31,1.0,1,926.4830017089844,6096000,461000,1920p,5.9,9.4
2024-09-18 02:51:32,0.7,0,926.4830017089844,6096000,461000,1920p,5.9,8.9
2024-09-18 02:51:34,1.0,1,926.8230016231537,6096000,461000,1920p,5.9,9.8
2024-09-18 02:51:35,1.0,1,926.9560015201569,6096000,461000,1920p,5.9,1
2024-09-18 02:51:36,1.0,0,926.9560015201569,6096000,461000,1920p,5.9,1
2024-09-18 02:51:41,1.0,1,930.5830013751984,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:44,1.0,1,932.7710013389587,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:45,0.8,0,932.7710013389587,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:46,1.0,0,932.7710013389587,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:47,0.6,0,932.7710013389587,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:49,1.0,1,933.5330011844635,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:50,1.0,0,933.5330011844635,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:51,1.0,0,933.5330011844635,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:52,0.3,0,933.5330011844635,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:54,1.0,1,934.3010013103485,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:55,1.0,0,934.3010013103485,6096000,461000,1920p,5.9,1.1
2024-09-18 02:51:56,1.0,0,934.3010013103485,6096000,461000,1920p,5.9,1.1
2024-09-18 02:52:02,1.0,1,938.8110013008118,6096000,461000,1920p,5.9,1.1
2024-09-18 02:52:05,1.0,1,940.8230011463165,6096000,461000,1920p,5.9,1
2024-09-18 02:52:06,1.0,0,940.8230011463165,6096000,461000,1920p,5.9,1
2024-09-18 02:52:07,1.0,0,940.8230011463165,6096000,461000,1920p,5.9,1.1
2024-09-18 02:52:08,1.0,0,940.8230011463165,6096000,461000,1920p,5.9,1.1
2024-09-18 02:52:09,1.0,0,940.8230011463165,6096000,461000,1920p,5.9,9.9
2024-09-18 02:52:10,0.9,0,940.8230011463165,6096000,461000,1920p,5.9,9.9
2024-09-18 02:52:12,1.0,1,941.4720010757446,6096000,461000,1920p,5.9,9.7
2024-09-18 02:52:13,0.6,0,941.4720010757446,6096000,461000,1920p,5.9,9.7
2024-09-18 02:52:18,1.0,1,946.5750012397766,6096000,461000,1920p,5.9,9.1
2024-09-18 02:52:20,1.0,1,947.5760011672974,6096000,461000,1920p,5.9,9.9
2024-09-18 02:52:21,1.0,0,947.5760011672974,6096000,461000,1920p,5.9,9.9
2024-09-18 02:52:23,1.0,1,948.3230011463165,6096000,461000,1920p,5.9,9.7
2024-09-18 02:52:24,0.9,0,948.3230011463165,6096000,461000,1920p,5.9,9.7
2024-09-18 02:52:26,1.0,1,948.5920011997223,6096000,461000,1920p,5.9,9.7
2024-09-18 02:52:27,0.8,0,948.5920011997223,6096000,461000,1920p,5.9,9.7
2024-09-18 02:52:31,1.0,1,952.7130010128021,6096000,461000,1920p,5.9,7.8
2024-09-18 02:52:35,1.0,1,955.234001159668,6096000,461000,1920p,5.9,7.2
2024-09-18 02:52:36,1.0,0,955.234001159668,6096000,461000,1920p,5.9,7.1
2024-09-18 02:52:43,1.0,1,961.196001291275,6096000,461000,1920p,5.9,7.3
2024-09-18 02:52:46,1.0,1,962.8330013751984,6096000,461000,1920p,5.9,7.6
2024-09-18 02:52:47,0.8,0,962.8330013751984,6096000,461000,1920p,5.9,7.6
2024-09-18 02:52:52,1.0,1,968.1020014286041,4596000,6096000,1920p,4.4,5.3
2024-09-18 02:53:01,0.2,1,976.1890015602112,6096000,4596000,1920p,5.9,6.1
2024-09-18 02:53:03,1.0,1,977.1220014095306,6096000,4596000,1920p,5.9,8.2
2024-09-18 02:53:08,1.0,1,981.7750015258789,3096000,6096000,1280p,3,5.6
2024-09-18 02:53:15,0.0,1,988.9680016040802,3096000,6096000,1280p,3,4.8
2024-09-18 02:53:18,1.0,1,990.5640015602112,3096000,6096000,1280p,3,4.9
2024-09-18 02:53:19,1.0,0,990.62300157547,3096000,6096000,1280p,3,3.9
2024-09-18 02:53:20,0.7,0,990.62300157547,3096000,6096000,1280p,3,3.9
2024-09-18 02:53:22,1.0,1,991.163001537323,3096000,6096000,1280p,3,4.5
2024-09-18 02:53:23,0.6,0,991.163001537323,3096000,6096000,1280p,3,4.5
2024-09-18 02:53:28,1.0,1,996.1160016059875,3096000,6096000,1280p,3,4.4
2024-09-18 02:53:31,1.0,1,998.0970015525818,3096000,6096000,1280p,3,4.7
2024-09-18 02:53:32,1.0,0,998.0970015525818,3096000,6096000,1280p,3,5.3
2024-09-18 02:53:33,1.0,0,998.0970015525818,3096000,6096000,1280p,3,5.3
2024-09-18 02:53:34,0.9,0,998.0970015525818,3096000,6096000,1280p,3,5.8
2024-09-18 02:53:36,1.0,0,998.0970015525818,3096000,6096000,1280p,3,5.7
2024-09-18 02:53:37,0.8,0,998.0970015525818,3096000,6096000,1280p,3,5.7
2024-09-18 02:53:38,1.0,1,998.618001461029,3096000,6096000,1280p,3,5.7
2024-09-18 02:53:39,0.7,0,998.618001461029,3096000,6096000,1280p,3,5.7
2024-09-18 02:53:46,1.0,1,1004.6750013828278,4596000,3096000,1920p,4.4,5.9
2024-09-18 02:53:53,0.2,1,1011.6250014305115,4596000,3096000,1920p,4.4,6.3
2024-09-18 02:53:54,1.0,1,1011.9110014438629,4596000,3096000,1920p,4.4,6.5
2024-09-18 02:53:55,1.0,0,1011.9110014438629,4596000,3096000,1920p,4.4,6.6
